customer_id,first_name,last_name,gender,date_of_birth,address_state,city,employment_title,employment_length,home_ownership,annual_income,credit_score,signup_date
CUST0000217,Patricia,Johnson,F,2001-06-03,FL,Miami,Accountant,4 years,MORTGAGE,56800.0,668,2022-09-06
CUST0000218,John,Smith,M,1989-09-01,OR,OR Springs,Nurse Practitioner,2 years,MORTGAGE,54700.0,733,2022-01-04
CUST0000219,Daniel,Scott,M,1975-02-21,CA,San Jose,Marketing Specialist,10+ years,RENT,78700.0,615,2015-01-09
CUST0000220,Mia,Harris,M,1968-09-13,IL,IL Ville,Registered Nurse,2 years,OWN,72000.0,710,2017-09-10
CUST0000221,Michael,White,F,1960-05-07,IL,IL Ville,Financial Analyst,8 years,MORTGAGE,76000.0,796,2024-04-04
CUST0000222,Daniel,Anderson,M,2001-07-14,PA,PA Ville,Police Officer,1 year,OWN,118400.0,746,2016-08-25
CUST0000223,Kenji,Hernandez,F,1977-11-10,TX,San Antonio,Operations Manager,6 years,RENT,28400.0,664,2021-08-07
CUST0000224,William,Adams,F,1961-10-27,IL,IL Park,Mechanic,5 years,MORTGAGE,46600.0,701,2023-04-11
CUST0000225,Olga,Perez,M,1995-01-14,MO,MO Town,HR Specialist,10+ years,RENT,80300.0,611,2016-06-17
CUST0000226,Jessica,Chen,F,1965-01-26,TX,Austin,Store Manager,10+ years,RENT,97200.0,600,2021-01-04
CUST0000227,Noah,Robinson,F,1996-11-08,PA,PA Ville,Operations Manager,10+ years,MORTGAGE,13700.0,680,2021-01-27
CUST0000228,Mark,Garcia,F,1962-07-05,VA,VA City,Nurse Practitioner,10+ years,RENT,29700.0,705,2016-09-16
CUST0000229,Margaret,Perez,F,1963-04-21,WA,WA Falls,Paralegal,10+ years,RENT,41000.0,647,2024-04-05
CUST0000230,David,Patel,F,1999-09-24,NM,NM Town,Dental Hygienist,10+ years,RENT,30400.0,694,2018-10-22
CUST0000231,Lisa,Brown,F,1976-02-16,NJ,NJ Town,Truck Driver,3 years,OWN,51500.0,634,2019-10-06
CUST0000232,Sophia,Hernandez,M,1978-05-21,CA,Los Angeles,Marketing Specialist,10+ years,MORTGAGE,83300.0,631,2017-03-01
CUST0000233,James,Sanchez,F,1974-05-22,CA,San Diego,Marketing Specialist,10+ years,RENT,76600.0,727,2023-12-23
CUST0000234,Diego,Thomas,F,1963-10-07,PA,PA Heights,Consultant,3 years,RENT,38600.0,756,2020-04-24
CUST0000235,Matthew,Walker,M,1994-11-03,CA,San Diego,Retired,2 years,MORTGAGE,89400.0,680,2019-09-02
CUST0000236,Kenji,Kim,F,1996-05-14,IL,IL Springs,Registered Nurse,7 years,MORTGAGE,30600.0,677,2017-03-21
CUST0000237,Fatima,Scott,M,1960-12-03,MO,MO City,Teacher,10+ years,OTHER,45100.0,702,2021-12-06
CUST0000238,Nancy,Jackson,M,1969-03-11,MO,MO Park,Consultant,6 years,RENT,41600.0,559,2018-06-08
CUST0000239,Jessica,Green,F,1975-09-22,CA,San Diego,HR Specialist,7 years,RENT,67800.0,727,2023-02-23
CUST0000240,Wei,Smith,F,2004-08-11,AZ,AZ Springs,Police Officer,< 1 year,RENT,39300.0,679,2018-05-13
CUST0000241,Linda,Nguyen,F,1993-06-17,NY,Rochester,Financial Analyst,1 year,RENT,110500.0,551,2017-11-17
CUST0000242,Sandra,Williams,F,1960-06-22,NY,Albany,Plumber,9 years,RENT,59600.0,787,2022-06-15
CUST0000243,John,Martinez,F,1995-08-03,TX,Houston,Electrician,10+ years,MORTGAGE,55300.0,675,2017-01-09
CUST0000244,Carlos,Taylor,F,1957-02-20,IL,IL Falls,Sales Associate,10+ years,RENT,63500.0,778,2015-07-14
CUST0000245,Wei,Miller,F,1988-04-20,NY,Rochester,Customer Service Rep,10+ years,OWN,66000.0,749,2019-02-12
CUST0000246,John,Kim,F,1985-03-10,MI,MI City,Data Analyst,2 years,MORTGAGE,39200.0,777,2017-11-09
CUST0000247,Diego,Young,M,1983-10-17,CA,Los Angeles,Store Manager,1 year,RENT,49700.0,570,2019-01-05
CUST0000248,Christopher,Jones,M,1969-04-18,NV,NV Park,Manager,1 year,RENT,48700.0,629,2020-07-25
CUST0000249,Aiden,Scott,M,2005-03-27,KY,KY Town,Sales Associate,7 years,RENT,72600.0,662,2021-04-05
CUST0000250,Robert,Martinez,M,1971-03-12,WA,WA Ville,Data Analyst,1 year,RENT,48100.0,700,2021-03-24
CUST0000251,David,Nguyen,F,1970-07-21,NY,Rochester,Real Estate Agent,10+ years,OWN,49400.0,710,2016-05-19
CUST0000252,Matthew,Reyes,M,1983-08-23,MO,MO Springs,Chef,10+ years,MORTGAGE,30800.0,637,2025-12-17
CUST0000253,Elizabeth,Brown,M,1963-03-04,CA,San Diego,Mechanic,9 years,RENT,53400.0,779,2022-07-04
CUST0000254,Thomas,Lee,F,1997-11-03,MO,MO City,Registered Nurse,10+ years,MORTGAGE,30000.0,644,2015-03-27
CUST0000255,Fatima,Young,M,1973-05-24,CA,San Francisco,Manager,2 years,MORTGAGE,80800.0,639,2022-07-26
CUST0000256,Linda,Patel,M,1994-09-17,NY,Rochester,Real Estate Agent,< 1 year,RENT,26500.0,751,2022-05-06
CUST0000257,Fatima,Allen,F,2005-11-03,PA,PA Town,Warehouse Associate,< 1 year,RENT,28300.0,661,2025-07-21
CUST0000258,Jennifer,Martin,F,1988-05-23,VA,VA Springs,Store Manager,3 years,RENT,26100.0,784,2023-06-01
CUST0000259,David,Williams,F,1967-08-17,NY,Albany,Mechanic,4 years,MORTGAGE,16300.0,676,2021-11-19
CUST0000260,Sandra,Sanchez,M,1993-06-01,TX,Houston,Registered Nurse,10+ years,RENT,42900.0,722,2024-02-19
CUST0000261,Aiden,Thompson,M,1996-05-25,CA,San Jose,Teacher,10+ years,MORTGAGE,63400.0,662,2022-11-03
CUST0000262,David,Diaz,F,2003-01-12,IL,IL Park,HR Specialist,2 years,MORTGAGE,70900.0,759,2015-09-27
CUST0000263,Joseph,Sanchez,M,1979-09-03,IL,IL Heights,Sales Associate,5 years,RENT,37100.0,770,2015-02-23
CUST0000264,Ethan,Diaz,M,1976-10-24,NY,Syracuse,Mechanic,10+ years,MORTGAGE,44800.0,695,2023-09-08
CUST0000265,Amara,Lewis,F,1954-11-23,KS,KS Park,Mechanic,10+ years,MORTGAGE,42000.0,603,2025-08-25
CUST0000266,Sandra,Rodriguez,M,1985-05-23,CA,San Jose,Mechanic,2 years,RENT,93100.0,769,2020-05-24
CUST0000267,Daniel,Jones,F,1959-02-16,CA,Los Angeles,Data Analyst,10+ years,RENT,92200.0,629,2019-03-03
CUST0000268,Sarah,King,M,1996-07-20,AL,AL Heights,Operations Manager,10+ years,MORTGAGE,42900.0,710,2015-01-17
CUST0000269,Priya,Martinez,M,1989-03-19,IL,IL Falls,Sales Associate,1 year,RENT,71500.0,701,2024-06-03
CUST0000270,Sandra,Perez,M,2002-02-19,CO,CO Park,Truck Driver,5 years,OWN,26700.0,665,2019-09-05
CUST0000271,Joseph,Wright,F,1977-01-16,MN,MN Falls,Consultant,3 years,RENT,65400.0,648,2024-11-03
CUST0000272,Mary,Davis,F,1976-07-12,NY,Buffalo,Sales Associate,5 years,RENT,40800.0,707,2015-03-01
CUST0000273,Linda,Garcia,M,2002-11-26,SC,SC Town,Store Manager,1 year,RENT,52600.0,773,2015-07-16
CUST0000274,Isabella,Johnson,F,1971-11-07,GA,GA City,Bank Teller,2 years,RENT,42600.0,558,2018-06-14
CUST0000275,Christopher,Thomas,M,1974-02-15,GA,GA Park,Nurse Practitioner,7 years,RENT,38600.0,650,2021-02-14
CUST0000276,Matthew,Sanchez,M,1975-03-14,IN,IN Ville,Nurse Practitioner,7 years,MORTGAGE,63800.0,758,2025-12-03
CUST0000277,Lisa,Lee,F,1956-05-07,PA,PA Springs,Teacher,10+ years,RENT,79200.0,730,2023-12-12
CUST0000278,Aiden,Jones,F,1970-02-13,CA,Los Angeles,Retired,< 1 year,MORTGAGE,46200.0,734,2023-07-09
CUST0000279,Patricia,Lewis,F,1973-12-20,NJ,NJ Town,Accountant,6 years,RENT,39200.0,568,2022-09-21
CUST0000280,John,Khan,M,1954-04-24,TX,Fort Worth,Bank Teller,9 years,MORTGAGE,36600.0,690,2017-05-04
CUST0000281,Susan,Lopez,F,1957-04-04,NC,NC Falls,Truck Driver,8 years,RENT,27400.0,739,2017-11-27
CUST0000282,Matthew,Gonzalez,F,1965-11-06,NY,Buffalo,Electrician,6 years,MORTGAGE,77400.0,619,2015-01-18
CUST0000283,Fatima,Williams,M,1956-01-09,NY,Rochester,Customer Service Rep,8 years,RENT,65700.0,676,2019-04-06
CUST0000284,Matthew,Perez,F,1977-09-10,OH,OH Springs,Police Officer,10+ years,OWN,80800.0,614,2023-07-03
CUST0000285,Daniel,Davis,F,1957-05-02,NC,NC City,Customer Service Rep,7 years,MORTGAGE,53300.0,781,2020-09-22
CUST0000286,Ethan,Torres,F,1962-02-24,AZ,AZ Ville,Software Engineer,1 year,MORTGAGE,35600.0,717,2022-04-13
CUST0000287,David,Lewis,F,1974-08-23,PA,PA Park,Dental Hygienist,9 years,RENT,41200.0,743,2019-02-11
CUST0000288,Mark,Sanchez,F,1972-05-21,LA,LA Ville,Operations Manager,10+ years,MORTGAGE,83500.0,701,2016-05-07
CUST0000289,Margaret,Jones,M,1978-01-19,CA,Sacramento,Software Engineer,5 years,RENT,58600.0,677,2018-09-07
CUST0000290,Lisa,Jackson,M,1969-09-13,NY,Rochester,Financial Analyst,1 year,RENT,73100.0,560,2023-05-11
CUST0000291,Noah,Ramirez,F,1988-10-09,MO,MO Park,Sales Associate,10+ years,MORTGAGE,44800.0,689,2025-11-14
CUST0000292,Susan,Young,F,2003-05-25,GA,GA Falls,Plumber,10+ years,MORTGAGE,17400.0,625,2025-07-14
CUST0000293,Isabella,Reyes,F,1970-04-21,AZ,AZ Ville,HR Specialist,2 years,MORTGAGE,34000.0,664,2021-05-12
CUST0000294,Thomas,Martinez,M,1988-01-13,FL,Tampa,Consultant,4 years,RENT,87000.0,689,2025-03-15
CUST0000295,Margaret,Kim,F,1972-04-18,GA,GA Falls,Data Analyst,10+ years,OWN,53400.0,734,2025-04-12
CUST0000296,Anthony,Harris,M,1984-06-18,NV,NV Heights,Plumber,10+ years,RENT,32300.0,550,2024-06-03
CUST0000297,Sophia,Perez,F,1982-11-01,IL,IL Falls,Software Engineer,4 years,MORTGAGE,65700.0,680,2023-02-01
CUST0000298,Nancy,Reyes,F,2002-08-25,NY,Albany,Manager,9 years,RENT,33000.0,739,2018-06-04
CUST0000299,Joseph,Anderson,F,1984-06-02,CA,Sacramento,Bank Teller,6 years,RENT,21800.0,684,2018-05-18
CUST0000300,Mary,Flores,M,1963-11-19,AR,AR Falls,Administrative Assistant,3 years,MORTGAGE,37300.0,736,2021-02-23
CUST0000301,Charles,Ramirez,F,1964-07-25,NY,Rochester,Sales Associate,10+ years,RENT,14900.0,757,2025-05-02
CUST0000302,Ava,Taylor,F,1959-01-12,SC,SC Park,Truck Driver,< 1 year,MORTGAGE,37500.0,651,2016-12-14
CUST0000303,James,Gonzalez,M,2000-07-26,GA,GA Falls,Nurse Practitioner,4 years,MORTGAGE,29800.0,828,2022-08-10
CUST0000304,Emma,Chen,F,1998-12-02,IN,IN Falls,Mechanic,6 years,MORTGAGE,21400.0,743,2016-02-16
CUST0000305,Margaret,Flores,F,2003-09-24,MN,MN Ville,Mechanic,10+ years,OWN,53700.0,748,2022-12-18
CUST0000306,Linda,Patel,F,1978-08-23,IL,IL Falls,Mechanic,5 years,RENT,20800.0,664,2018-11-11
CUST0000307,Jessica,Hill,M,1986-06-16,NE,NE Springs,Mechanic,5 years,MORTGAGE,38400.0,626,2019-09-27
CUST0000308,Margaret,Wilson,F,1999-11-06,PA,PA Park,Project Manager,10+ years,RENT,32000.0,785,2018-05-21
CUST0000309,Jessica,Kim,M,1990-12-21,MD,MD City,Warehouse Associate,1 year,RENT,60100.0,694,2022-04-10
CUST0000310,Jennifer,Khan,M,1963-12-10,CA,San Francisco,Customer Service Rep,10+ years,RENT,57400.0,633,2016-10-05
CUST0000311,Fatima,Hill,F,1977-08-27,CO,CO Park,Data Analyst,3 years,RENT,71500.0,656,2019-10-19
CUST0000312,Fatima,Harris,F,1958-08-22,PA,PA Falls,Data Analyst,10+ years,MORTGAGE,23800.0,717,2021-11-19
CUST0000313,Jennifer,Sanchez,F,2000-05-23,TX,Houston,Plumber,3 years,RENT,48200.0,647,2025-07-13
CUST0000314,Joseph,Khan,F,1956-09-17,CT,CT Town,Truck Driver,10+ years,MORTGAGE,31500.0,774,2020-11-14
CUST0000315,Richard,Taylor,F,1959-07-13,MA,MA City,Warehouse Associate,4 years,MORTGAGE,36300.0,665,2015-11-04
CUST0000316,Carlos,Ramirez,F,1997-10-07,PA,PA Park,Warehouse Associate,2 years,MORTGAGE,48800.0,695,2017-09-10
CUST0000317,Olga,Chen,F,1957-06-05,WA,WA Ville,Teacher,1 year,MORTGAGE,64400.0,765,2024-11-06
CUST0000318,Olga,Jones,F,1958-04-15,AZ,AZ Falls,Sales Associate,2 years,MORTGAGE,77200.0,770,2020-06-14
CUST0000319,Ethan,Lewis,F,2000-04-13,MI,MI Park,Real Estate Agent,1 year,MORTGAGE,30600.0,653,2018-07-20
CUST0000320,Chen,Miller,M,1972-04-05,IL,IL Park,Store Manager,5 years,MORTGAGE,30200.0,633,2024-02-26
CUST0000321,Thomas,Baker,M,1982-08-13,PA,PA Park,Nurse Practitioner,10+ years,RENT,38300.0,773,2021-12-01
CUST0000322,Jennifer,Harris,F,1971-02-19,NY,Rochester,Self-Employed,10+ years,RENT,60700.0,801,2024-01-07
CUST0000323,Priya,Ramirez,M,1969-05-27,TX,Fort Worth,Dental Hygienist,10+ years,MORTGAGE,91800.0,579,2016-09-16
CUST0000324,Mia,Johnson,F,1965-02-21,AZ,AZ Town,Mechanic,6 years,MORTGAGE,22300.0,664,2017-12-12
CUST0000325,Lucas,Johnson,M,1971-10-05,IN,IN City,HR Specialist,10+ years,MORTGAGE,31700.0,709,2024-10-14
CUST0000326,Barbara,Hill,F,1991-12-09,NC,NC Ville,Warehouse Associate,6 years,MORTGAGE,37700.0,716,2018-03-22
CUST0000327,Barbara,Reyes,F,1957-02-10,TX,Dallas,Accountant,7 years,OWN,12000.0,688,2018-12-27
CUST0000328,Mary,Thomas,M,1966-12-21,CA,Sacramento,Financial Analyst,4 years,RENT,46900.0,695,2015-04-03
CUST0000329,Linda,Walker,F,1978-07-23,FL,Miami,Consultant,8 years,MORTGAGE,27000.0,645,2022-08-10
CUST0000330,Margaret,Johnson,M,1960-09-16,CO,CO Springs,Self-Employed,7 years,RENT,68700.0,714,2017-07-17
CUST0000331,Margaret,Garcia,M,1976-02-22,CA,San Jose,Mechanic,7 years,RENT,107200.0,709,2024-11-06
CUST0000332,Charles,Allen,M,1988-07-13,IL,IL Springs,Paralegal,10+ years,RENT,63200.0,672,2021-04-14
CUST0000333,Jessica,Gonzalez,F,1995-07-23,CA,San Jose,Registered Nurse,1 year,OWN,66400.0,583,2016-11-25
CUST0000334,Ava,Walker,F,1981-08-07,CA,Los Angeles,Accountant,< 1 year,OWN,12000.0,656,2024-03-20
CUST0000335,Lisa,Scott,M,1995-12-11,CA,Los Angeles,Data Analyst,2 years,OWN,193100.0,742,2025-05-16
CUST0000336,Noah,Miller,M,1955-09-12,NJ,NJ Ville,Electrician,10+ years,RENT,39000.0,783,2015-07-06
CUST0000337,Lucas,King,M,1956-04-09,IN,IN Springs,Customer Service Rep,9 years,RENT,37800.0,690,2016-03-02
CUST0000338,Jessica,Martinez,M,1984-02-11,TX,Austin,Customer Service Rep,9 years,RENT,34700.0,642,2022-03-19
CUST0000339,William,Perez,F,1958-06-18,MI,MI Ville,Accountant,10+ years,OWN,54800.0,669,2024-12-27
CUST0000340,Isabella,Nguyen,M,1998-11-09,NJ,NJ Falls,Plumber,10+ years,MORTGAGE,69400.0,813,2017-11-19
CUST0000341,Wei,White,F,1993-06-12,NC,NC Springs,Chef,7 years,OWN,54100.0,783,2021-01-05
CUST0000342,Joseph,Davis,M,1989-03-07,ID,ID Springs,Data Analyst,10+ years,RENT,43200.0,712,2017-12-02
CUST0000343,Wei,Nguyen,M,1990-10-20,MO,MO Town,Chef,5 years,MORTGAGE,92100.0,805,2024-07-14
CUST0000344,Betty,Smith,F,1994-10-09,TX,Dallas,Marketing Specialist,10+ years,RENT,66400.0,764,2020-08-02
CUST0000345,Mia,Morgan,M,1980-12-15,FL,Orlando,Nurse Practitioner,< 1 year,RENT,45300.0,775,2023-12-18
CUST0000346,Richard,Morgan,F,1955-04-24,MI,MI Park,Bank Teller,3 years,MORTGAGE,55200.0,674,2018-09-21
CUST0000347,Amara,Patel,F,1967-09-10,MN,MN Town,Accountant,10+ years,RENT,102900.0,761,2024-02-13
CUST0000348,Ethan,Anderson,M,2001-04-04,FL,Orlando,Registered Nurse,10+ years,MORTGAGE,104300.0,737,2017-01-08
CUST0000349,Elizabeth,Williams,F,1956-03-21,CA,San Francisco,Real Estate Agent,10+ years,RENT,38800.0,723,2019-10-18
CUST0000350,David,Kim,M,2003-08-16,IL,IL Park,Project Manager,10+ years,RENT,125000.0,705,2023-06-13
CUST0000351,Anthony,Scott,F,1956-12-07,NE,NE Park,Police Officer,10+ years,RENT,33100.0,743,2023-09-05
CUST0000352,Robert,Lee,M,1972-11-17,WA,WA Heights,Plumber,5 years,MORTGAGE,141400.0,693,2021-05-03
CUST0000353,Joseph,Lopez,M,1984-10-02,CA,San Francisco,Chef,4 years,RENT,62000.0,669,2021-02-16
CUST0000354,Nancy,Reyes,M,1967-08-20,NH,NH City,HR Specialist,10+ years,MORTGAGE,58600.0,760,2022-11-23
CUST0000355,Lucas,Martin,F,1996-05-21,TX,Austin,Administrative Assistant,4 years,OWN,82500.0,710,2020-05-24
CUST0000356,Amara,Perez,M,1963-01-13,MN,MN Park,Warehouse Associate,10+ years,RENT,20500.0,825,2025-03-02
CUST0000357,Linda,Flores,F,1996-07-16,WA,WA Town,Accountant,9 years,RENT,27200.0,735,2024-12-12
CUST0000358,Emma,Nguyen,M,1964-03-12,TX,San Antonio,Police Officer,< 1 year,RENT,65300.0,736,2018-02-20
CUST0000359,John,Martin,F,1956-07-08,IN,IN Heights,Truck Driver,< 1 year,RENT,72300.0,558,2023-09-03
CUST0000360,Diego,Reyes,F,1956-11-19,MO,MO Park,Project Manager,9 years,RENT,64300.0,759,2017-01-04
CUST0000361,Sophia,White,M,2001-10-21,OR,OR Town,HR Specialist,5 years,MORTGAGE,72500.0,661,2018-10-20
CUST0000362,Emma,Anderson,F,1980-10-24,NC,NC City,Nurse Practitioner,8 years,RENT,79600.0,734,2022-05-14
CUST0000363,Barbara,Martinez,F,1965-10-04,CA,San Diego,Consultant,1 year,MORTGAGE,99900.0,674,2020-06-14
CUST0000364,Emma,Johnson,M,1984-09-03,IL,IL Springs,Teacher,9 years,RENT,29000.0,645,2015-09-07
CUST0000365,Jennifer,Brown,M,1969-01-05,NC,NC Falls,Chef,6 years,MORTGAGE,35800.0,576,2024-09-10
CUST0000366,Betty,Thompson,F,2003-01-09,WI,WI Town,Project Manager,7 years,MORTGAGE,52200.0,745,2015-12-26
CUST0000367,Lisa,Reyes,M,1991-07-11,AZ,AZ Heights,Self-Employed,5 years,MORTGAGE,18200.0,680,2018-12-14
CUST0000368,Jessica,Hill,M,1971-01-21,PA,PA Springs,Data Analyst,< 1 year,RENT,145200.0,657,2017-10-14
CUST0000369,Mary,Martinez,F,1995-12-19,WA,WA Springs,Store Manager,7 years,OWN,44200.0,758,2024-09-27
CUST0000370,Chen,Lewis,F,1954-09-26,TX,Austin,Project Manager,10+ years,RENT,39400.0,709,2022-04-18
CUST0000371,Thomas,Martin,F,1996-11-25,IN,IN Springs,Bank Teller,10+ years,MORTGAGE,69400.0,679,2018-10-07
CUST0000372,Fatima,Adams,F,1984-01-01,KS,KS City,HR Specialist,5 years,RENT,41600.0,644,2025-01-05
CUST0000373,Christopher,Gonzalez,F,1999-01-22,MS,MS Springs,Nurse Practitioner,4 years,MORTGAGE,30400.0,753,2018-03-26
CUST0000374,Charles,Wilson,F,1971-06-10,NM,NM Springs,Operations Manager,3 years,RENT,43400.0,695,2022-06-13
CUST0000375,Emma,Wright,F,1962-07-12,AR,AR Springs,Software Engineer,10+ years,MORTGAGE,53600.0,721,2022-08-25
CUST0000376,John,Brown,F,1987-08-25,FL,Tampa,Bank Teller,2 years,MORTGAGE,99800.0,706,2015-10-01
CUST0000377,Olga,Anderson,M,1970-01-08,NY,Buffalo,Project Manager,6 years,OWN,62800.0,728,2015-07-21
CUST0000378,Diego,Lopez,F,1973-08-17,NJ,NJ Park,Consultant,3 years,RENT,45900.0,645,2015-03-16
CUST0000379,Charles,Perez,M,1992-10-10,TX,Dallas,Truck Driver,10+ years,MORTGAGE,28800.0,762,2015-06-27
CUST0000380,Susan,Lopez,M,1989-11-06,NY,Rochester,Police Officer,< 1 year,RENT,71600.0,685,2017-09-10
CUST0000381,James,Adams,M,1990-04-24,MI,MI City,Police Officer,10+ years,MORTGAGE,64000.0,642,2023-06-22
CUST0000382,Ethan,Taylor,F,1983-07-27,CT,CT Ville,Teacher,< 1 year,RENT,51300.0,705,2015-10-16
CUST0000383,Isabella,Moore,M,2003-05-02,OH,OH City,Real Estate Agent,< 1 year,MORTGAGE,35300.0,641,2017-12-18
CUST0000384,Richard,Thomas,M,1987-02-10,WI,WI Heights,Dental Hygienist,10+ years,RENT,52700.0,811,2021-06-10
CUST0000385,Mary,Perez,F,1959-01-04,MA,MA City,Marketing Specialist,1 year,MORTGAGE,76400.0,643,2024-01-08
CUST0000386,Michael,Lopez,M,1992-02-16,VA,VA Springs,Retired,3 years,MORTGAGE,51200.0,659,2019-07-16
CUST0000387,Patricia,Torres,F,1964-01-18,CA,Sacramento,Registered Nurse,10+ years,OWN,50900.0,734,2017-02-04
CUST0000388,Ava,Miller,M,2004-05-17,MN,MN City,HR Specialist,9 years,RENT,35100.0,786,2024-02-01
CUST0000389,Emma,Jones,M,1987-01-10,UT,UT Springs,Software Engineer,10+ years,MORTGAGE,59000.0,661,2024-08-02
CUST0000390,Linda,Clark,M,1958-12-15,OR,OR City,Warehouse Associate,10+ years,RENT,41000.0,653,2019-06-11
CUST0000391,Diego,Harris,M,2005-09-25,MA,MA Falls,Real Estate Agent,2 years,RENT,45400.0,827,2016-07-01
CUST0000392,David,Scott,M,1996-12-18,CA,San Jose,Bank Teller,7 years,RENT,77900.0,659,2022-08-09
CUST0000393,Charles,Jones,F,1995-02-11,OH,OH Springs,Consultant,3 years,MORTGAGE,30400.0,699,2019-10-13
CUST0000394,Sandra,Chen,M,1977-03-24,VA,VA Springs,Consultant,9 years,RENT,89000.0,727,2023-05-21
CUST0000395,Kenji,Robinson,M,1957-02-03,TX,Dallas,Dental Hygienist,7 years,OWN,44000.0,763,2024-02-09
CUST0000396,Liam,Wilson,F,1954-01-16,AZ,AZ Ville,Police Officer,7 years,OTHER,27100.0,779,2024-08-06
CUST0000397,Robert,Hill,M,1993-07-11,OR,OR City,Administrative Assistant,3 years,OWN,133200.0,750,2021-02-23
CUST0000398,Elizabeth,King,F,2002-02-27,AZ,AZ Town,Sales Associate,10+ years,MORTGAGE,25700.0,632,2021-06-27
CUST0000399,Joseph,Chen,F,1987-10-18,IN,IN Falls,Software Engineer,10+ years,MORTGAGE,58900.0,682,2024-07-10
CUST0000400,Jessica,Clark,F,1984-01-27,PA,PA Town,Accountant,< 1 year,RENT,45300.0,826,2023-02-14
CUST0000401,Amara,Wright,F,2000-03-22,MN,MN Springs,Chef,9 years,MORTGAGE,49000.0,680,2019-10-26
CUST0000402,Chen,Kim,M,1968-06-03,IL,IL Heights,Police Officer,10+ years,MORTGAGE,54100.0,587,2019-03-24
CUST0000403,Thomas,Adams,M,1964-04-08,CA,San Francisco,Accountant,9 years,RENT,27100.0,690,2021-10-07
CUST0000404,Lucas,Wright,M,1991-05-14,CA,San Diego,Real Estate Agent,10+ years,MORTGAGE,94300.0,786,2018-12-27
CUST0000405,Matthew,Jackson,M,2004-06-18,NY,New York,Financial Analyst,10+ years,OWN,35400.0,703,2020-04-13
CUST0000406,Betty,Martinez,M,1966-11-25,TX,Dallas,Chef,3 years,RENT,12000.0,741,2025-11-05
CUST0000407,Nancy,Johnson,M,1977-05-24,GA,GA Springs,Financial Analyst,10+ years,MORTGAGE,36100.0,634,2022-05-24
CUST0000408,Linda,Wilson,M,1968-04-07,MD,MD Town,Consultant,10+ years,MORTGAGE,87000.0,740,2020-01-09
CUST0000409,Ethan,White,F,1976-07-13,GA,GA Heights,Software Engineer,2 years,MORTGAGE,28400.0,736,2017-04-01
CUST0000410,James,Young,M,1963-03-09,MD,MD Ville,Marketing Specialist,1 year,MORTGAGE,46500.0,764,2022-02-12
CUST0000411,David,Martinez,M,1963-05-12,NC,NC Falls,Electrician,6 years,RENT,82000.0,711,2025-06-03
CUST0000412,Barbara,Nguyen,M,1967-02-22,AZ,AZ City,Financial Analyst,10+ years,RENT,16600.0,670,2024-07-11
CUST0000413,Susan,Patel,M,2001-08-18,VA,VA Falls,Operations Manager,4 years,MORTGAGE,62000.0,757,2015-03-15
CUST0000414,Michael,Brown,F,1966-10-11,AZ,AZ Springs,Teacher,10+ years,RENT,27400.0,850,2025-06-06
CUST0000415,James,Baker,F,2005-06-24,TX,Houston,Marketing Specialist,10+ years,RENT,26400.0,787,2021-06-27
CUST0000416,Fatima,Allen,M,1985-09-07,IL,IL Ville,Software Engineer,3 years,MORTGAGE,35300.0,658,2021-01-10
CUST0000417,Lucas,Brown,M,1973-12-12,CA,San Diego,Self-Employed,9 years,RENT,83100.0,753,2017-06-21
CUST0000418,Michael,Rodriguez,F,2000-05-08,FL,Jacksonville,Accountant,4 years,MORTGAGE,115300.0,726,2016-04-20
CUST0000419,Joseph,Nguyen,M,1974-03-18,TX,Austin,Retired,1 year,MORTGAGE,54000.0,709,2015-04-20
CUST0000420,Betty,Diaz,F,1977-02-25,SC,SC Park,Warehouse Associate,< 1 year,RENT,43200.0,713,2018-05-09
CUST0000421,Ethan,Nguyen,M,2000-08-21,FL,Tallahassee,Store Manager,5 years,RENT,62300.0,737,2017-05-22
CUST0000422,Aisha,Reyes,M,1957-04-17,FL,Orlando,Data Analyst,< 1 year,MORTGAGE,43600.0,629,2021-12-05
CUST0000423,Chen,Jackson,F,1979-05-02,OR,OR Park,Teacher,< 1 year,MORTGAGE,37100.0,746,2022-11-01
CUST0000424,Sandra,Baker,M,1964-02-21,MN,MN Park,Electrician,1 year,OWN,76600.0,648,2025-03-15
CUST0000425,Christopher,Patel,F,1983-02-21,TX,Austin,Nurse Practitioner,10+ years,MORTGAGE,80000.0,750,2018-08-19
CUST0000426,Elizabeth,Patel,M,1971-05-08,TX,Dallas,Bank Teller,< 1 year,RENT,25300.0,694,2016-12-12
CUST0000427,Liam,Smith,F,1971-05-03,MO,MO Ville,Project Manager,8 years,RENT,68700.0,524,2016-02-26
CUST0000428,Noah,Reyes,M,1970-09-21,CA,San Francisco,Administrative Assistant,10+ years,MORTGAGE,57800.0,627,2021-06-23
CUST0000429,Mary,Clark,F,1995-05-20,MA,MA Ville,Software Engineer,< 1 year,MORTGAGE,60300.0,603,2017-09-08
CUST0000430,Kenji,Anderson,F,1955-04-09,NY,Albany,Marketing Specialist,10+ years,OWN,37900.0,684,2023-06-26
CUST0000431,John,Nguyen,F,1965-04-19,AL,AL City,Data Analyst,8 years,RENT,59700.0,693,2023-09-20
CUST0000432,Olga,Clark,M,1962-06-08,MN,MN Springs,Administrative Assistant,10+ years,RENT,32400.0,772,2018-01-12
